bundle_id,bundle_name,refset_name,refset_url,score
7613,"cerebral palsy, total ",Cerebral palsy diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cerebralp_cod/20250627/,0.4
7613,"cerebral palsy, total ",Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.2
7613,"cerebral palsy, total ",Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.16666666666666666
7613,"cerebral palsy, total ",Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.16666666666666666
7613,"cerebral palsy, total ",Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.16666666666666666
7616,"cerebral palsy, spastic",Cerebral palsy diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cerebralp_cod/20250627/,0.4
7619,"cerebral palsy, athetoid",Cerebral palsy diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cerebralp_cod/20250627/,0.4
7622,"cerebral palsy, ataxic",Cerebral palsy diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cerebralp_cod/20250627/,0.4
7625,"cerebral palsy, mixed/other",Cerebral palsy diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cerebralp_cod/20250627/,0.3333333333333333
7625,"cerebral palsy, mixed/other",MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.125
7625,"cerebral palsy, mixed/other",Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.1111111111111111
7625,"cerebral palsy, mixed/other",Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.1111111111111111
7682,"Thyroid disorders, including nontoxic goiter",Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.16666666666666666
7682,"Thyroid disorders, including nontoxic goiter",Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.14285714285714285
7682,"Thyroid disorders, including nontoxic goiter",Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.14285714285714285
7682,"Thyroid disorders, including nontoxic goiter",Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.14285714285714285
7682,"Thyroid disorders, including nontoxic goiter",Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.14285714285714285
7682,"Thyroid disorders, including nontoxic goiter",Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.14285714285714285
7685,"Other endocrine, metabolic, blood, and immune disorders, excluding nontoxic goiter",Chromosomal disorders affecting immune competence codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chromimm_cod/20250627/,0.15384615384615385
7685,"Other endocrine, metabolic, blood, and immune disorders, excluding nontoxic goiter",Chromosomal disorders affecting immune competence codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chromimm_cod/20250627/,0.14285714285714285
7685,"Other endocrine, metabolic, blood, and immune disorders, excluding nontoxic goiter",Blood pressure recording codes excluding home and ambulatory blood pressure,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/clinbp_cod/20250627/,0.14285714285714285
7685,"Other endocrine, metabolic, blood, and immune disorders, excluding nontoxic goiter",Blood pressure recording codes excluding home and ambulatory blood pressure (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/clinbp_cod/20250627/,0.13333333333333333
7685,"Other endocrine, metabolic, blood, and immune disorders, excluding nontoxic goiter",Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1
8351,"Ulcerative colitis, pre-adjustment",Pre-diabetes codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/prd_cod/20250627/,0.2857142857142857
8351,"Ulcerative colitis, pre-adjustment",Ulcerative colitis (UC) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ulccolitis_cod/20250627/,0.2857142857142857
8351,"Ulcerative colitis, pre-adjustment",Ulcerative colitis (UC) codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ulccolitis_cod/20250627/,0.25
8351,"Ulcerative colitis, pre-adjustment",Pre-conception advice codes for people with epilepsy,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpca_cod/20250627/,0.2
8351,"Ulcerative colitis, pre-adjustment",National diabetes audit (NDA) pre-diabetes codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndaprd_cod/20200812/,0.2
8351,"Ulcerative colitis, pre-adjustment",Pre-conception advice inappropriate or declined exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpcaexc_cod/20250627/,0.18181818181818182
8354,"Crohn's disease, pre-adjustment",Pre-diabetes codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/prd_cod/20250627/,0.2857142857142857
8354,"Crohn's disease, pre-adjustment",Pre-conception advice codes for people with epilepsy,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpca_cod/20250627/,0.2
8354,"Crohn's disease, pre-adjustment",National diabetes audit (NDA) pre-diabetes codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndaprd_cod/20200812/,0.2
8354,"Crohn's disease, pre-adjustment",Non-asthma and non-COPD chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19resp_cod/20250627/,0.18181818181818182
8354,"Crohn's disease, pre-adjustment",Pre-conception advice inappropriate or declined exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/epilpcaexc_cod/20250627/,0.18181818181818182
8354,"Crohn's disease, pre-adjustment",Disease-modifying antirheumatic non-drug concept codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmards_cod/20250627/,0.18181818181818182
8375,Congenital heart - subcause - Simple CHD,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.2857142857142857
8375,Congenital heart - subcause - Simple CHD,Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.25
8375,Congenital heart - subcause - Simple CHD,Coronary heart disease (CHD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdexc_cod/20250627/,0.2222222222222222
8375,Congenital heart - subcause - Simple CHD,Invite for coronary heart disease (CHD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdinvite_cod/20250627/,0.18181818181818182
8375,Congenital heart - subcause - Simple CHD,Codes for coronary heart disease (CHD) quality indicator care unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdpcapu_cod/20250627/,0.15384615384615385
8375,Congenital heart - subcause - Simple CHD,Heart failure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hf_cod/20250627/,0.14285714285714285
8378,Congenital heart - subcause - Moderately complex CHD,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.25
8378,Congenital heart - subcause - Moderately complex CHD,Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.2222222222222222
8378,Congenital heart - subcause - Moderately complex CHD,Coronary heart disease (CHD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdexc_cod/20250627/,0.2
8378,Congenital heart - subcause - Moderately complex CHD,Invite for coronary heart disease (CHD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdinvite_cod/20250627/,0.16666666666666666
8378,Congenital heart - subcause - Moderately complex CHD,Codes for coronary heart disease (CHD) quality indicator care unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdpcapu_cod/20250627/,0.14285714285714285
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Non-high density lipoprotein (Non-HDL) cholesterol test result codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/nonhdlcchol_cod/20250627/,0.17647058823529413
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.16666666666666666
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.15384615384615385
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.15384615384615385
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.15384615384615385
8381,"Congenital heart - subcause - High complexity CHD, non-single ventricles",Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.15384615384615385
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.2
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.18181818181818182
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Coronary heart disease (CHD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdexc_cod/20250627/,0.16666666666666666
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Invite for coronary heart disease (CHD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdinvite_cod/20250627/,0.14285714285714285
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Codes for coronary heart disease (CHD) quality indicator care unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdpcapu_cod/20250627/,0.125
8384,"Congenital heart - subcause - High complexity CHD, single ventricles",Codes indicating the patient has chosen not to receive coronary heart disease (CHD) quality indicator care,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdpcadec_cod/20250627/,0.1111111111111111
9614,"Congenital heart disease (CHD), other",Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.5
9614,"Congenital heart disease (CHD), other",Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.42857142857142855
9614,"Congenital heart disease (CHD), other",Coronary heart disease (CHD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdexc_cod/20250627/,0.375
9614,"Congenital heart disease (CHD), other",Invite for coronary heart disease (CHD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdinvite_cod/20250627/,0.3
9614,"Congenital heart disease (CHD), other",Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.2857142857142857
9614,"Congenital heart disease (CHD), other",Codes for coronary heart disease (CHD) quality indicator care unsuitable for patient,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdpcapu_cod/20250627/,0.25
9958,Ischemic heart disease envelope,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.3333333333333333
9958,Ischemic heart disease envelope,Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.3333333333333333
9958,Ischemic heart disease envelope,Coronary heart disease (CHD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chd_cod/20250627/,0.2857142857142857
9958,Ischemic heart disease envelope,Coronary heart disease (CHD) exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdexc_cod/20250627/,0.25
9958,Ischemic heart disease envelope,Invite for coronary heart disease (CHD) care review codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chdinvite_cod/20250627/,0.2
10058,Peripartum cardiomyopathy incidence ratio,FEV1 and FVC ratio codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fev1fvc_cod/20250627/,0.14285714285714285
10058,Peripartum cardiomyopathy incidence ratio,FEV1 and FVC ratio codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fev1-and-fvc-ratio-codes/20241205/,0.125
10058,Peripartum cardiomyopathy incidence ratio,FEV1 and FVC ratio codes indicating ratio of less than 0.7 or 70 per cent,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fev1fvcl70_cod/20250627/,0.1
10058,Peripartum cardiomyopathy incidence ratio,Codes for Albumin Creatinine and Protein Creatinine Ratio for chronic kidney disease (CKD),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/apcr_cod/20250627/,0.08333333333333333
10058,Peripartum cardiomyopathy incidence ratio,FEV1 and FVC ratio codes indicating ratio of less than 0.7 or 70 per cent (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fev1-and-fvc-ratio-codes-indicating-ratio-of-less-than-07-or-70-per-cent/20241205/,0.08333333333333333
10087,Thalassemias – Beta-thalassemias (total),Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.2
10087,Thalassemias – Beta-thalassemias (total),Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.16666666666666666
10087,Thalassemias – Beta-thalassemias (total),Beta-blocker contraindications (persisting),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/xlbb_cod/20250627/,0.16666666666666666
10087,Thalassemias – Beta-thalassemias (total),Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.16666666666666666
10087,Thalassemias – Beta-thalassemias (total),Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.16666666666666666
10087,Thalassemias – Beta-thalassemias (total),Beta-blocker contraindications (expiring) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/txlbb_cod/20250627/,0.14285714285714285
10088,Thalassemias – Alpha-thalassemias (total),Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.2
10088,Thalassemias – Alpha-thalassemias (total),Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.16666666666666666
10088,Thalassemias – Alpha-thalassemias (total),Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.16666666666666666
10088,Thalassemias – Alpha-thalassemias (total),Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.16666666666666666
10088,Thalassemias – Alpha-thalassemias (total),Total cholesterol high-density lipoprotein (HDL) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/tcholhdl_cod/20250627/,0.1111111111111111
10088,Thalassemias – Alpha-thalassemias (total),Codes for total diet replacement programme for people with diabetes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lowcal_cod/20250627/,0.1111111111111111
10091,"Self-harm by fire, heat, and hot substances",Illicit substance abuse codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/illsub_cod/20250627/,0.1111111111111111
10091,"Self-harm by fire, heat, and hot substances",Illicit substance abuse intervention and declined codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/illsubint_cod/20250627/,0.09090909090909091
10091,"Self-harm by fire, heat, and hot substances",Delirium without a substance medication or alternative condition cause,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/delirium_cod/20250627/,0.09090909090909091
10091,"Self-harm by fire, heat, and hot substances",Codes indicating patient has chosen not to have their illicit substance abuse assessment,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/illsubassdec_cod/20250627/,0.06666666666666667
10094,Self-harm by non pesticide substance and gas,Illicit substance abuse codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/illsub_cod/20250627/,0.1111111111111111
10094,Self-harm by non pesticide substance and gas,Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.1
10094,Self-harm by non pesticide substance and gas,Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.1
10094,Self-harm by non pesticide substance and gas,Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.1
10095,Sickle cell trait,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.4
10095,Sickle cell trait,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.3333333333333333
10095,Sickle cell trait,Giant Cell Arteritis (GCA) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gca_cod/20250627/,0.14285714285714285
10095,Sickle cell trait,Allograft stem cell transplant codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/allotransp_cod/20250627/,0.14285714285714285
10095,Sickle cell trait,Autograft stem cell transplant codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/autotransp_cod/20250627/,0.14285714285714285
10096,Sickle cell disorders - Homozygous sickle cell disease (HbSS) DEPRECATED,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.375
10096,Sickle cell disorders - Homozygous sickle cell disease (HbSS) DEPRECATED,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.3333333333333333
10096,Sickle cell disorders - Homozygous sickle cell disease (HbSS) DEPRECATED,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2222222222222222
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.1111111111111111
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.1111111111111111
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1111111111111111
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.1111111111111111
10097,Sickle cell disorders – All sickle-beta (HbSBeta0 and HbSBeta+) DEPRECATED,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.1111111111111111
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Sickle cell disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2222222222222222
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Sickle cell disease codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/sickle_cod/20250627/,0.2
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Lymphoproliferative disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.125
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Rheumatoid arthritis disorders,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19rarth_cod/20250627/,0.1111111111111111
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Complement disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/complementdis_cod/20250627/,0.1111111111111111
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Lymphoproliferative disorders (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lymphoproldis_cod/20250627/,0.1111111111111111
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Eating disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eatdisorder_cod/20250627/,0.1111111111111111
10098,Sickle cell disorders - Other SCD (HbS-other) DEPRECATED,Hypopituitary disorder codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hypopituitary_cod/20250627/,0.1111111111111111
10100,diverticular disease,Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.25
10100,diverticular disease,Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.25
10100,diverticular disease,Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.25
10100,diverticular disease,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.25
10100,diverticular disease,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.25
10100,diverticular disease,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.25
10103,Thalassemia trait (total),Total cholesterol codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol_cod/20250627/,0.2
10103,Thalassemia trait (total),Total cholesterol codes with a value,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chol2_cod/20250627/,0.16666666666666666
10103,Thalassemia trait (total),Total IgE level codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ige_cod/20250627/,0.16666666666666666
10103,Thalassemia trait (total),Total colectomy procedure codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/totcolect_cod/20250627/,0.16666666666666666
10103,Thalassemia trait (total),Total cholesterol high-density lipoprotein (HDL) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/tcholhdl_cod/20250627/,0.1111111111111111
10103,Thalassemia trait (total),Codes for total diet replacement programme for people with diabetes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/lowcal_cod/20250627/,0.1111111111111111
10104,muscular dystrophy,Autoimmune polyglandular syndromes/autoimmune polyendocrinopathy candidiasis ectodermal dystrophy (APECED syndrome) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/apeced_cod/20250627/,0.1
10104,muscular dystrophy,"Autoimmune polyglandular syndromes/autoimmune polyendocrinopathy, candidiasis, ectodermal dystrophy (APECED syndrome) codes (obsolete)",https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/apeced_cod/20250627/,0.09090909090909091
10105,duchenne muscular dystrophy,Autoimmune polyglandular syndromes/autoimmune polyendocrinopathy candidiasis ectodermal dystrophy (APECED syndrome) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/apeced_cod/20250627/,0.09090909090909091
10105,duchenne muscular dystrophy,"Autoimmune polyglandular syndromes/autoimmune polyendocrinopathy, candidiasis, ectodermal dystrophy (APECED syndrome) codes (obsolete)",https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/apeced_cod/20250627/,0.08333333333333333
10114,Low-grade brain and other central nervous system neoplasms ,Brain cancer diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/braincan_cod/20250627/,0.09090909090909091
10114,Low-grade brain and other central nervous system neoplasms ,MenACWY other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/menacwyohp_cod/20250627/,0.08333333333333333
10114,Low-grade brain and other central nervous system neoplasms ,Brain cancer diagnosis codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/braincan_cod/20250627/,0.08333333333333333
10114,Low-grade brain and other central nervous system neoplasms ,Other ethnic group Any other ethnic group ethnicity group codes (2016 grouping),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eth2016oo_cod/20250627/,0.07692307692307693
10114,Low-grade brain and other central nervous system neoplasms ,Shingles other healthcare provider vaccination codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/shvacohp_cod/20250627/,0.07692307692307693
10115,Gestational diabetes incidence ratio,Gestational Diabetes Codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gestdiab_cod/20250627/,0.4
10115,Gestational diabetes incidence ratio,Diabetes mellitus codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dm_cod/20250627/,0.16666666666666666
10115,Gestational diabetes incidence ratio,Diabetes exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmexc_cod/20200812/,0.16666666666666666
10115,Gestational diabetes incidence ratio,Codes for diabetes type 2,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmtype2_cod/20250627/,0.16666666666666666
10118,HF impairment envelope w/PPCM,Mild Cognitive Impairment codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mci_cod/20250627/,0.125
10118,HF impairment envelope w/PPCM,Mild Cognitive Impairment codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mci_cod/20250627/,0.1111111111111111
10143,Diabetes prevalence during pregnancy ,Diabetes mellitus codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dm_cod/20250627/,0.2
10143,Diabetes prevalence during pregnancy ,Diabetes exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmexc_cod/20200812/,0.2
10143,Diabetes prevalence during pregnancy ,Codes for diabetes type 2,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmtype2_cod/20250627/,0.2
10143,Diabetes prevalence during pregnancy ,Gestational Diabetes Codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gestdiab_cod/20250627/,0.2
10144,Combined maternal hemorrhage and predisposing conditions,Delirium without a substance medication or alternative condition cause,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/delirium_cod/20250627/,0.1
